WorkOrderID,EmployeeID,CustomerID,PriorityID,StatusID,SubmittedDate,WorkOrderDescription,StartDate,DueDate,ClosedDate,Notes,ProjectName
2499,105600,4020,1,5,4/1/2016,"

Layout / typesetting of GBCGE (Great Basin Center for Geothermal Energy) report for Wendy Calvin 

This work was never finished after over a year, and work order was closed/canceled. Can re-open at a later date if authors choose to work on this again in",4/1/2016,6/30/2016,6/30/2016,NULL,GBCGE Report
2500,105600,4021,2,5,7/1/2016,"

This work order is issued to track all work required to update and maintain the NBMG web page.",7/1/2016,12/31/2016,12/31/2016,NULL,Web Maintenance 2nd Half 2016
2501,105600,4022,3,5,7/1/2016,"

This work order is issued to track work performed without funding and that does not require a separate work order.",7/1/2016,12/31/2016,12/31/2016,NULL,P & M 2nd Half 2016
2502,105600,4023,4,5,7/1/2016,"

This work order is for tracking time spent participating in Outreach activities throughout the State.  It includes committee meetings, workshops and presentations, etc.",7/1/2016,12/31/2016,12/31/2016,NULL,Outreach Opportunities
2503,105600,4024,5,5,7/1/2016,"

Set-up and troubleshoot Geoexplorer  for John Muntean.",7/1/2016,12/31/2016,12/31/2016,NULL,Geoexplorer Set-up
2504,105600,4025,1,5,7/8/2016,"

Prepare website and brochure for Microbeam Lab similar to CREG website and brochure",7/8/2016,7/31/2016,7/31/2016,NULL,Microbeam Laboratory Web Page and Brochure
2505,105600,4026,2,5,7/14/2016,"

Typeset and print Major Mines booklet",7/14/2016,8/31/2016,8/31/2016,NULL,Major Mines of Nevada 2015
2506,105600,4027,3,5,7/21/2016,"

Update Statemap Factsheet with SM16 awarded maps.",7/21/2016,10/1/2016,10/1/2016,NULL,Statemap 16 Factsheet
2507,105600,4028,4,5,7/21/2016,"

Prepare Andrew Sadowski's Black Warrior Thesis Map for publication as an open-file report.
  Note:  Contact Jim Faulds for authorization to exceed 40 hours.",7/21/2016,9/29/2016,9/29/2016,NULL,Black Warrior Thesis Map
2508,105600,4029,5,5,8/1/2016,This work order is issued in order to track general cost share for Statemap 2016,8/1/2016,6/30/2017,9/1/2017,NULL,SM16 Master
2509,105600,4030,1,5,8/1/2016,"

GIs Migration - Comparable migrations:  Virgin Peak - 23.25; Whitney Pocket - 31.5",8/1/2016,6/30/2017,4/30/2017,NULL,SM16 Caetano Caldera GIS Migration
2510,105600,4031,2,5,8/1/2016,"

GIS Conversion - Comparable Conversion:  Valley of Fire 50.75+; White Horse Pass 66",8/1/2016,6/30/2017,4/30/2017,NULL,SM16 IXL Canyon quadrangle GIS Conversion
2511,105600,4032,3,5,8/1/2016,"

GIS Conversion - Comparable Conversions:  Valley of Fire 50.75+; White Horse Pass 66",8/1/2016,6/30/2017,4/30/2017,NULL,SM16 North Peak quadrangle GIS Conversion
2512,105600,4033,4,5,8/1/2016,"

GIS Digitization - Comparable digitization:  Snowstorm Mountains & Vicinity 62.25",8/1/2016,6/30/2017,4/30/2017,NULL,SM16 McCoy Mining District GIS Digitization
2513,105600,4034,5,5,8/1/2016,"

GIS Migration - Comparable migrations:  Virgin Peak23.25; Whitney Pocket 31.5.  Note:  This map needs to be published first, then perform the migration.  If the map does not get published before we need to start the conversion, we will convert what we h",8/1/2016,6/30/2017,9/28/2017,NULL,SM16 Humboldt Peak quad GIS Migration
2514,105600,4035,1,5,8/29/2016,"

Help authors Ayling/Muntean/Davis compose and organize files; edit layout; organize pages and sections; print hard copy if needed; post on web",8/29/2016,11/30/2016,11/30/2016,NULL,MI 2015
2515,105600,4036,2,5,9/13/2016,Any work requested by PI for General Geothermal.,9/13/2016,9/30/2017,11/9/2016,NULL,General Geothermal
2516,105600,4037,3,5,9/15/2016,"

Support for the Earth Science Week field trip and for Open House on 10/15/2016",9/15/2016,10/15/2016,10/15/2016,NULL,Earth Science Week 2016
2517,105600,4040,4,5,10/5/2016,"

Cartographic / GIS / Publication Support",10/5/2016,1/31/2017,1/31/2017,NULL,Washoe Shear Zone
2518,105600,4039,5,5,10/5/2016,"

Prepare/modify figure for 3DEP proposal; other support as needed",10/5/2016,11/1/2016,11/1/2016,NULL,3DEP Proposal Support
2519,105600,4040,1,5,10/12/2016,"

Updates to McDermitt Open File Report; possibly rerelease as 2nd edition of a new OFR.  Involves stitching together Joe Laravie edits with Chris Henry database edits, layout modifications and new attitudes & sample.  Also cross section edits and updates",10/12/2016,12/31/2016,11/1/2016,NULL,McDermitt Update
2520,105600,4041,2,5,10/20/2016,"

Help John with figures (some Illustrator, some Arc).  John providing them in batches - 1st batch needed by 10/26.  All needed by 11/15/2016.",10/20/2016,11/15/2016,11/15/2016,NULL,SEG Figures
2521,105600,4042,3,5,10/27/2016,"

Prepare files and coordinate having a plaque made for Lee Allison Memorial",10/27/2016,11/19/2016,11/19/2016,NULL,Lee Allison Plaque
2522,105600,4043,4,5,11/8/2016,Add hillshade to t-shirts and bandanas and add title and any other needed updates.,11/8/2016,12/31/2016,12/31/2016,NULL,Update T-Shirts and Bandanas
2523,105600,4044,5,5,11/10/2016,"

Prepare map for deliverable and OFR; set-up files; GIS/Cartographic assistance as needed.  Includes GIS/Cartographic finalization.",11/10/2016,8/31/2017,9/3/2017,NULL,SM 16 Boulder City NW
2524,105600,4045,1,5,12/7/2016,"

Cart/GIS support throughout the project.  Estimated hours are based on the current shop rate of $45.25/hour for the first year of the project.  Overall project is through 3/9/2021.",12/7/2016,12/31/2020,1/17/2021,NULL,Las Vegas Valley
2525,105600,4046,5,5,1/27/2016,Churchill County OFR,12/7/2016,4/26/2017,2/16/2017,NULL,NULL
2526,105600,4047,2,5,12/15/2016,Incorporate the 2014 and 2015 faculty/staff citations into a report.,12/15/2016,2/28/2017,1/26/2017,NULL,NBMG Biennial Report 2016
2527,105600,4048,4,5,12/21/2016,"

Prepare for Open-File Report.  Reduced / clipped-down version of map from wo #2179 cross sections.",12/21/2016,1/31/2017,1/31/2017,NULL,Desert Peak - Bradys OFR
2528,105600,4049,1,5,1/1/2017,"

This work order is issued to track work performed without funding and that does not require a separate work order.",1/1/2017,6/30/2017,6/30/2017,NULL,P & M 1st Half 2017
2529,105600,4050,2,5,1/1/2017,"

This work order is issued to track all work required to update and maintain the NBMG web page.",1/1/2017,6/30/2017,6/30/2017,NULL,Web Maintenance 1st Half 2017
2530,105600,4051,3,5,1/6/2017,"

For the collection of photos and other observations/materials for the January, 2017 flooding.",1/6/2017,3/31/2017,3/31/2017,NULL,Flood Response
2531,105600,4052,4,5,1/11/2017,"

Update OFR version and E-series 

Bill this work order after receipt of NDOM funds",1/11/2017,2/10/2017,2/10/2017,NULL,Update Active Mines & Energy Producers Map
2532,105600,4053,5,5,2/9/2017,"

Prepare report for publication including minor typesetting/formatting, cover update, summary flyer update, final check/reviews.  Coordinate with Charlotte and others and coordinate printing through UNR Copy Center/Nevada Ink. 

billed to 10SY once that ",2/9/2017,2/17/2017,2/17/2017,NULL,Exploration Survey 2015/2016
2533,105600,4054,1,5,3/7/2017,"

Prepare map for OFR publication.  OFR not needed for Chad Carlson dissertation deadline of 4/30/2017.  Assist with GIS and Cartographic support as needed.  Set-up database/mxd and load files from Vr.",3/7/2017,4/30/2017,4/30/2017,NULL,Red Ridge Quad OFR
2534,105600,4055,2,5,3/14/2017,"

Scan records and post files on web",3/14/2017,8/31/2017,7/28/2017,NULL,Preservation Grant Scanning
2535,105600,4056,3,5,3/14/2017,"Scan files and post files on web.  Assist with GIS and Cartography; prep for release as M-Series publication, but only need nice looking plate for May deadline.",3/14/2017,5/31/2017,5/29/2017,NULL,Terrill Mountains M-Series
2536,105600,4057,4,5,3/16/2017,"Typeset, compose, layout and publication of the NBMG 2018 Geologic Calendar.",3/16/2017,10/15/2017,11/7/2017,NULL,"Calendar, NBMG 2018"
2537,105600,4058,1,5,7/1/2017,"

Prepare Carli Balogh's thesis map for OFR release",7/1/2017,9/30/2017,8/26/2017,NULL,Sweetwater Range
2538,105600,4059,5,5,4/4/2017,"

Prep/organize files for reprint of 150 books, perform prepress/coordinate with print company, and other related work.",4/4/2017,6/30/2017,6/30/2017,NULL,Reprint Las Vegas Guide Book - SP16
2539,105600,4060,1,1,4/4/2017,"

Coordinate reprinting of 20 copies of B27",4/4/2017,6/30/2017,NULL,NULL,Reprint Placer Mining in Nevada - B27
2540,105600,4061,4,5,4/19/2017,For archiving purposes only. Files for OF14-5 that were never archived during 10PU work.,4/19/2017,4/19/2017,4/19/2017,NULL,Hazus Report OF14-5
2541,105600,4062,5,5,4/19/2017,"For archiving purposes only. Work done a few a couple years ago without a work order created, but need to archive files now.",4/19/2017,4/19/2017,4/19/2017,NULL,Cascade Geology Maps
2542,105600,4000,2,1,4/15/2017,"

Various existing Lidar datasets need to be compiled into a central location so UNR researchers can access these data for their research needs.",4/15/2017,6/30/2017,NULL,NULL,Lidar Database Setup
2543,105600,4001,3,1,4/15/2017,"

This project involves repurposing pages from the popular Nevada Geology calendar into educational posters for the public that would be for sale through NBMG.",4/15/2017,6/30/2017,NULL,NULL,Geology Posters
2544,105600,4002,1,1,4/21/2017,"

Prepare files for Open-File publication.",4/21/2017,6/30/2017,NULL,NULL,Kelly Creek geologic map
2545,105600,4003,3,5,5/9/2017,"

prepare map for Open-File publication
   
  files originally submitted to NBMG 12/30/16, but couldn't start until funds were secured",5/9/2017,6/30/2017,7/25/2018,NULL,Lower Pahranagat Lake NW
2546,105600,4004,4,1,6/7/2017,"

Prepare map for deliverable and Open-File publication.",6/7/2017,9/29/2017,NULL,NULL,Independence Valley NW - north half
2547,105600,4005,5,1,6/7/2017,"

Prepare map for deliverable and Open-File publication.",6/7/2017,9/29/2017,NULL,NULL,Kinsley Mountains North
2548,105600,4006,1,1,6/9/2017,NULL,7/5/2017,9/7/2017,NULL,NULL,NULL
2549,105600,4007,1,1,7/6/2017,NULL,7/7/2017,10/4/2017,NULL,NULL,NULL
2550,105600,4008,2,5,7/1/2017,"

This work order is issued to track miscellaneous work that does not require a separate work order.",7/1/2017,12/31/2017,12/31/2017,NULL,P&M - 2nd Half 2017 (1st Half FY18)
2551,105600,4009,3,5,7/1/2017,"

This work order is assigned to track time for updating and maintaining the NBMG website.",7/1/2017,12/31/2017,12/31/2017,NULL,Web Maintenance - 2nd Half 2017 (FY18)
2552,105600,4010,4,5,7/1/2017,This work order is issued to track time spent on various outreach activities.,7/1/2017,12/31/2017,6/30/2018,NULL,Outreach Opportunities FY18
2553,105600,4011,5,1,7/1/2017,"This work order is to track the time spent by Cart/GIS at conferences, classes, participation in training/online training, and other research and development tasks.",7/1/2017,12/31/2017,NULL,NULL,"R & D, Conferences, Workshops FY18"
2554,105600,4012,2,1,5/1/2017,"

work order to support state hazard mitigation plan work and related tasks",5/1/2017,12/31/2017,NULL,NULL,Hazard Mitigation
2555,105600,4013,3,5,7/1/2012,For archival purposes.,7/1/2012,6/30/2014,6/30/2014,NULL,P&M - 2012 through 2014
2556,105600,4014,2,5,7/28/2017,"

Assist with proposal figures and other support as needed.",7/28/2017,10/31/2017,11/9/2017,NULL,Statemap 2018 Proposal Support
2557,105600,4015,3,5,7/28/2017,"

Update existing factsheet with SM2017 info, post online, and provide to the USGS before Statemap proposal panel reviews proposals.",7/28/2017,10/31/2017,8/11/2017,NULL,Statemap 2017 Factsheet
2558,105600,4016,5,5,4/1/2014,Proposal work was completed in 2014. This work order is for archival purposes only.,4/1/2014,5/31/2014,5/31/2014,NULL,SNPLMA 2014 proposal
2559,105600,4017,2,1,6/26/2017,"

This work order is issued in order to track general cost share for Statemap 2017",6/26/2017,6/25/2018,NULL,NULL,SM17 Master
2560,105600,4018,3,1,6/26/2017,SM17 GIS Migration.,6/26/2017,6/25/2018,NULL,NULL,Frenchman Mountain SM17 GIS Migration
2561,105600,4019,4,1,6/26/2017,SM17 GIS Migration.,6/26/2017,6/25/2018,NULL,NULL,Henderson SM17 GIS Migration
2562,105600,4020,5,1,6/26/2017,SM17 GIS Migration.,6/26/2017,6/25/2018,NULL,NULL,Lamoille SM17 GIS Migration
2563,105600,4021,1,1,6/26/2017,SM17 GIS Migration.,6/26/2017,6/25/2018,NULL,NULL,Mount Davis SM17 GIS Migration
2564,105600,4022,2,1,6/26/2017,SM17 GIS Digitization.,6/26/2017,6/25/2018,NULL,NULL,Mount Siegel SM17 GIS Digitization
2565,105600,4023,3,1,6/26/2017,SM17 GIS Digitization.,6/26/2017,6/25/2018,NULL,NULL,Wellington SM17 GIS Digitization
2566,105600,4024,4,1,6/26/2017,SM17 GIS Digitization.,6/26/2017,6/25/2018,NULL,NULL,Yerington SM17 GIS Digitization
2567,105600,4025,4,5,9/7/2017,Prepare/typeset Major Mines 2016 for publication and printing of 1500 copies.,9/7/2017,10/31/2017,10/31/2017,NULL,Major Mines 2016
2568,105602,4026,5,1,9/28/2017,NULL,9/29/2017,12/27/2017,NULL,NULL,NULL
2569,105600,4027,1,1,10/1/2017,prepare map for M-series publication,10/1/2017,12/31/2017,NULL,NULL,Humboldt Peak M-series
2570,105600,4028,2,1,10/1/2017,prepare for OFR publication,10/1/2017,12/31/2017,NULL,NULL,East Range OFR
2571,105600,4029,4,1,10/19/2017,Prepare figures from Jim's PDF and incorporate his edits.,10/19/2017,11/30/2017,NULL,NULL,Turkey Paper Figures (Faulds)
2572,105600,4030,5,5,10/19/2017,Prepare figures from Jim's files.,10/19/2017,2/28/2018,7/25/2018,NULL,Fernley Paper Figures (Faulds)
2573,105600,4031,3,5,10/15/2017,Prepare SP26 for a reprinting of 200 copies. Incorporate edits from errata sheet.,10/15/2017,12/31/2017,1/29/2018,NULL,SP26 Hwy 50 Reprint
2574,105600,4032,1,5,11/1/2017,"Assist authors, typeset, compile, and edit report. Assist with prepress & printing and web posting.",11/1/2017,12/1/2017,12/19/2017,NULL,MI 2016
2575,105600,4033,2,1,12/19/2017,see scope of work for details,12/19/2017,1/31/2018,NULL,NULL,Radon maps
2576,105600,4034,3,1,12/22/2017,prepare map for SM17 deliverable and OFR release,12/22/2017,6/25/2018,NULL,NULL,Mount Rose NW (SM17)
2577,105600,4035,4,1,12/22/2017,prepare map for deliverable and OFR release,12/22/2017,6/25/2018,NULL,NULL,Independence Valley NE (SM17)
2578,105600,4036,5,1,1/1/2018,"Prepare figures to accompany figures from previous ""SEG figures"" work order for manuscript submission. Due date of 3/31/18 is arbitrary date entered by JMV. Assigned to Sydney Wilson.",1/1/2018,3/31/2018,NULL,NULL,SEG Figures
2579,105600,4037,3,5,12/20/2016,"Assist with preparations for booth at PDAC conference. Participate in booth planning conference calls, prepare map and other materials needed for NBMG portion of booth. Assigned to Jennifer and Rachel since unfunded.",12/20/2016,3/1/2018,6/30/2018,NULL,PDAC support
2580,105600,4040,1,1,1/1/2018,This work order is issued to track miscellaneous work that does not require a separate work order.,1/1/2018,6/30/2018,NULL,NULL,P&M - 1st Half 2018 (2nd Half FY18)
2581,105600,4039,2,1,1/1/2018,This work order is assigned to track time for updating and maintaining the NBMG website.,1/1/2018,6/30/2018,NULL,NULL,Web Maintenance - 1st Half 2018 (FY18)
2582,105600,4040,4,1,2/1/2018,This work order is assigned to track time for Footprint Migration,2/1/2018,2/1/2019,NULL,NULL,Footprints Migration
2583,105600,4041,5,1,3/9/2018,Prepare figures for Jim,3/9/2018,3/9/2019,NULL,NULL,Hot Springs Mountains
2584,105600,4042,1,1,3/23/2018,This work order is assigned to track time for Hawthorne Geothermal,3/23/2018,3/23/2019,NULL,NULL,Hawthorne Geothermal
2585,105600,4043,3,5,4/10/2018,Prepare/typeset Barrick Report for publication and printing,4/10/2018,4/10/2019,8/24/2018,NULL,Barrick Report
2586,105600,4044,4,1,5/1/2018,This work order is assigned to track time for Eglington Fault Study,5/1/2018,5/1/2019,NULL,NULL,Eglington Fault Study
2587,105600,4045,5,1,5/15/2018,This work order is assigned to track time for the Crescent Valley Map,5/15/2018,5/15/2019,NULL,NULL,Crescent Valley Map
2588,105600,4046,2,1,6/15/2018,NULL,6/19/2018,9/13/2018,NULL,NULL,NULL
2589,105600,4047,2,1,3/23/2018,Prepare figures for John Muntean,3/23/2018,3/23/2019,NULL,NULL,Canyon and Other Figures
2590,105600,4048,1,1,5/15/2018,This work order is assigned to track time for the Forge Geological Map project.,5/15/2018,5/15/2019,NULL,NULL,Forge Geological Map
2591,105600,4049,3,1,6/27/2018,This work order is assigned to track time for the North Valley project.,6/27/2018,6/27/2019,NULL,NULL,North Valley
2592,105600,4050,5,1,7/1/2018,This work order is issued to track miscellaneous work that does not require a separate work order.,7/1/2018,12/31/2018,NULL,NULL,P&M - 2nd Half 2018 (1st Half FY19)
